uid, timestamp, type, gold won, towers, left army, right army
cgs_4ddac9f8c16e4, 0, request, -1 1 1 -1 1 6 -1 30 1 -1 30 3 -1 30 7 -1 23 2 -1 24 6 -1 20 3 -1 26 1 -1 27 6 -1 22 6 -1 1 11 -1 30 11 -1 0 11 -1 31 11 -1 2 10 -1 27 10 -1 25 10 -1 26 10 -1 29 10 -1 28 10 -1 24 8 -1 23 10 -1 21 10 -1 22 10 -1 20 9 -1 11 9 -1 10 10 -1 9 8 -1 8 10 -1 7 10 -1 6 10 -1 5 9 -1 4 10 -1 3 11 -1 1 12 -1 2 15 -1 28 12 -1 28 16 -1 5 14 -1 6 13 -1 7 12 -1 6 15 -1 7 16 -1 8 17 -1 27 14 -1 26 15 -1 25 16 -1 24 17 -1 26 13 -1 25 12 -1 10 13 -1 10 15 -1 20 13 -1 20 15 -1 8 2 -1 24 4 -1 9 4 -1 5 1 -1 11 3 -1 6 7 -1 8 6 -1 6 4 -1 4 3 -1 4 6 , 4373, 16 17 8 7 11 16 2 10 15 17 1017 1017 5 8 13 3 10 12 15 8 2 7 3 7 12 4 9 9 3 1 10 13 14 4 12 3 2 14 14 4 1 9 2 1017 13 4 14 1017 15 1017 13 13 7 10 5 2 10 1 2 17 16 14 12 17 17 15 1 5 3 5 4 4 1017 15 9 2 2 15 3 12 1017 16 2 15 4 13 5 1017 17 14 1017 7 14 14 1 1 1017 5 14 12 7 14 8 16 15 14 1017 1 10 2 17 17 13 2 3 4 4 17 13 12 15 7 7 13 10 1 12 2 14 10 5 1 17 3 1017 3 9 8 7 1017 5 1 1017 10 9 12 1017 17 17 14 17 11 4 1017 2 7 16 7 14 9 1017 10 8, 10 10 3 11 13 16 1 5 16 15 12 7 4 9 13 8 15 2 12 2 8 15 12 7 3 8 5 8 10 1017 1017 9 7 15 7 1 17 3 3 4 14 16 3 17 4 8 10 7 1017 11 17 16 1017 5 14 7 1017 10 5 3 16 1017 8 12 2 14 13 17 12 15 17 17 7 15 12 16 5 9 12 7 17 2 7 14 8 1 3 7 12 7 8 9 13 7 9 12 14 13 12 4 12 10 8 12 14 3 12 3 7 9 5 14 17 13 2 15 16 11 11 5 11 10 3 7 1 10 9 1 4 14 9 4 16 14 15 10 10 17 1 2 1017 13 15 3 1017 1
cgs_4ddb2c2f2c564, 0, -1 0 11 -1 31 11 -1 1 11 -1 30 11 -1 2 10 -1 5 10 -1 29 10 -1 25 10 -1 3 9 -1 4 9 -1 28 9 -1 27 9 -1 24 8 -1 7 8 -1 0 12 -1 0 13 -1 0 14 -1 0 15 -1 0 17 -1 0 16 -1 1 12 -1 1 13 -1 1 14 -1 1 15 -1 1 16 -1 1 17 -1 31 12 -1 31 13 -1 31 14 -1 31 15 -1 31 16 -1 31 17 -1 30 12 -1 30 13 -1 30 14 -1 30 15 -1 30 16 -1 30 17 -1 3 0 -1 3 4 -1 3 7 -1 20 0 -1 11 0 -1 11 3 -1 20 3 -1 11 6 -1 20 6 -1 3 2 -1 4 5 -1 10 1 -1 10 4 -1 21 2 -1 21 5 -1 4 1 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 2 16 -1 2 17 -1 29 12 -1 29 13 -1 29 14 -1 29 15 -1 29 16 -1 29 17 -1 4 16 -1 4 14 -1 4 12 -1 26 12 -1 26 14 -1 26 16 -1 21 14 -1 9 14 -1 2 1 -1 2 2 -1 2 4 -1 2 5 -1 2 7 -1 2 8 -1 2 3 -1 2 6 -1 2 0 -1 25 0 -1 5 7 -1 4 3 -1 4 7 -1 27 7 -1 5 4 -1 29 8 -1 29 7 -1 29 6 -1 29 4 -1 29 3 -1 29 2 -1 29 1 -1 29 0 -1 28 0 -1 28 4 -1 27 5 -1 27 3 -1 27 1 -1 25 6 -1 30 0 -1 30 8 -1 30 7 -1 30 6 -1 30 5 -1 30 4 -1 30 3 -1 30 1 -1 30 2 -1 1 8 -1 1 7 -1 1 6 -1 1 5 -1 1 4 -1 1 3 -1 1 2 -1 1 1 -1 1 0 , 4 10 7 1 17 7 7 17 9 10 9 14 14 1017 2 14 16 11 11 1017 5 13 13 1017 5 8 13 4 8 8 2 1 1 5 9 5 13 4 17 14 5 1 1 3 4 1 1 10 16 7 9 5 7 7 1 14 13 12 9 3 3 1017 3 2 15 9 12 9 3 9 15 15 5 11 4 9 4 10 10 10 14 15 8 1 11 17 10 5 12 8 4 1 1017 17 9 4 17 8 4 1017 5 9 7 9 1 12 5 1017 10 1017 10 10 2 14 9 15 13 10 8 8 15 10 1 7 13 8 7 15 16 9 4 8 2 4 9 15 10 1017 5 15 3 1 3 10 5 12, request, 17 2 10 12 9 3 13 9 7 7 1017 7 3 1 1 12 1 8 8 15 5 16 2 10 2 14 1 1 7 10 3 9 1017 1017 2 15 5 8 10 13 8 10 15 1 17 15 2 17 13 2 1 13 10 1017 12 15 14 1017 12 9 3 14 12 2 17 13 13 5 12 9 17 11 14 10 4 4 17 16 7 13 13 4 14 1017 7 16 2 4 1 4 4 2 12 2 3 7 3 15 2 10 10 7 17 12 9 16 17 9 17 5 10 15 12 1 16 4 3 2 7 1 11 17 2 10 1 8 4 15 12 13 15 13 4 9 3 15 15 16, 4103
cgs_4dd9ff28e0d32, 0, request, 12 1 7 14 15 13 9 3 7 1017 3 8 4 14 7 14 4 9 1017 5 4 16 14 15 1017 1 1017 10 12 4 14 1 10 9 5 15 16 1017 8 1017 7 8 13 14 10 1 14 1017 1 11 10 2 17 7 2 1 10 3 10 4 1017 9 2 4 16 8 16 1 5 13 7 10 13 10 10 13 3 4 10 9 12 12 10 11 8 10 4 15 3 12 12 13 1 13 15 8 9 14 14 10 17 12 17 4 14 17 16 10 17 10 15 1 12 5 9 17 5 12 9 15 5 3 5 1017 14 4 15 13 3 4 5 14 7 1 12 2 2 2 9 1017 2 15 15 13, 3771, 2 2 15 2 3 15 2 1017 10 2 9 14 10 15 16 15 13 3 7 1 1 10 5 3 2 4 8 16 7 1 1017 1 5 3 3 4 14 2 13 1 15 9 10 10 5 13 13 7 11 4 14 10 4 14 15 13 2 12 1 12 5 2 17 9 3 17 15 11 12 9 12 4 17 1017 2 4 12 17 12 13 1 14 5 13 10 1017 1 15 12 17 4 5 4 1017 4 4 12 13 7 15 1017 17 3 16 2 9 15 13 9 5 17 16 4 3 2 3 12 2 16 1 5 3 7, -1 5 16 -1 5 14 -1 5 12 -1 25 16 -1 25 14 -1 25 12 -1 23 14 -1 7 14 -1 11 0 -1 11 3 -1 11 6 -1 10 0 -1 10 3 -1 10 6 -1 9 6 -1 9 3 -1 9 0 -1 20 6 -1 20 3 -1 20 0 -1 21 6 -1 21 3 -1 21 0 -1 22 6 -1 22 3 -1 22 0 -1 2 10 -1 28 10 -1 1 11 -1 30 11 -1 4 9 -1 5 9 -1 27 9 -1 26 9 -1 25 8 -1 24 8 -1 23 8 -1 6 8 -1 7 8 -1 8 8 -1 23 5 -1 23 2 -1 24 0 -1 24 3 -1 8 5 -1 8 2 -1 9 10 -1 21 10 -1 11 9 -1 20 9 
cgs_4ddb2c2f2c564, 0, -1 0 11 -1 31 11 -1 1 11 -1 30 11 -1 2 10 -1 5 10 -1 29 10 -1 25 10 -1 3 9 -1 4 9 -1 28 9 -1 27 9 -1 24 8 -1 7 8 -1 0 12 -1 0 13 -1 0 14 -1 0 15 -1 0 17 -1 0 16 -1 1 12 -1 1 13 -1 1 14 -1 1 15 -1 1 16 -1 1 17 -1 31 12 -1 31 13 -1 31 14 -1 31 15 -1 31 16 -1 31 17 -1 30 12 -1 30 13 -1 30 14 -1 30 15 -1 30 16 -1 30 17 -1 3 0 -1 3 4 -1 3 7 -1 20 0 -1 11 0 -1 11 3 -1 20 3 -1 11 6 -1 20 6 -1 3 2 -1 4 5 -1 10 1 -1 10 4 -1 21 2 -1 21 5 -1 4 1 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 2 16 -1 2 17 -1 29 12 -1 29 13 -1 29 14 -1 29 15 -1 29 16 -1 29 17 -1 4 16 -1 4 14 -1 4 12 -1 26 12 -1 26 14 -1 26 16 -1 21 14 -1 9 14 -1 2 1 -1 2 2 -1 2 4 -1 2 5 -1 2 7 -1 2 8 -1 2 3 -1 2 6 -1 2 0 -1 25 0 -1 5 7 -1 4 3 -1 4 7 -1 28 6 -1 28 2 -1 27 7 -1 5 4 -1 29 8 -1 29 7 -1 29 6 -1 29 5 -1 29 4 -1 29 3 -1 29 2 -1 29 1 -1 29 0 -1 28 0 -1 28 4 -1 27 5 -1 27 3 -1 27 1 -1 25 6 -1 30 0 -1 30 8 -1 30 7 -1 30 6 -1 30 5 -1 30 4 -1 30 3 -1 30 1 -1 30 2 -1 1 8 -1 1 7 -1 1 6 -1 1 5 -1 1 4 -1 1 3 -1 1 2 -1 1 1 -1 1 0 , 9 9 13 4 13 2 5 5 4 4 14 17 3 12 4 10 2 4 14 10 1 4 13 1017 14 10 15 8 13 8 8 15 15 17 16 10 7 5 10 10 1017 3 17 2 4 5 14 13 11 14 14 15 3 15 1 14 11 1017 7 12 10 13 13 17 4 2 15 17 11 1017 15 5 9 17 3 17 15 16 17 10 2 14 3 3 1 2 5 7 10 2 5 8 12 1017 11 3 1017 14 1017 7 4 15 12 5 12 14 5 17 1 14 12 16 13 1017 14 8 17 7 4 14 3 14 15 8 4 10 1017 15 16 12 15 1 15 1017 2 15 16 16 1017 8 2 9 4 1017 7 3 5 2 13 10 7 12 2 14 17 7 9 15 13 5 1017 15 10, request, 9 13 13 13 1 1 10 1017 3 3 12 11 1017 11 12 13 14 5 11 10 12 9 9 7 1017 16 9 10 3 5 1 3 13 12 4 8 8 10 9 3 10 3 16 1 5 4 10 12 1017 8 15 1017 8 1 1 11 1 11 15 4 1 4 7 14 9 9 10 7 8 8 17 1017 13 12 10 11 14 14 2 17 15 17 9 4 9 4 17 1 16 15 9 5 1 12 9 5 14 12 4 5 15 2 14 5 9 13 5 5 2 14 17 9 3 14 17 2 8 2 2 14 4 14 3, 4007
cgs_4dd9ff28e0d32, 0, request, 5 8 12 4 16 12 13 5 9 17 2 2 15 15 15 12 17 9 3 16 17 1017 1 8 12 2 4 1017 14 17 8 16 10 8 1017 2 12 17 11 9 15 2 8 4 15 3 3 17 8 13 3 1 7 15 9 3 14 7 2 14 17 10 4 10 1 3 1017 17 15 3 7 13 15 2 15 15 15 15 7 15 3 13 1017 9 17 4 14 2 13 15 1 5 13 4 1017 5 5 14 3 9 10 17 4 12 15 12 10 17 12 13 13 1 1017 2 9 3 1017 13 1017 13 2 14 15 7 9 9 10 1 1 3 14, 3505, 10 8 15 10 15 12 17 10 2 16 1017 11 5 7 13 15 1017 9 4 10 1017 1 1017 16 15 1017 9 10 8 15 2 14 14 10 10 10 7 9 14 16 2 5 15 9 7 5 3 10 2 14 9 2 7 17 2 1017 10 2 7 1017 17 2 13 13 1 1017 15 16 4 14 15 15 1 9 17 2 17 5 11 7 8 10 5 17 4 5 1017 15 11 5 2 9 7 1017 5 12 11 2 1017 14 1 4 7 7 1017 1 3 13 16 17 13 12 7 3 3 8 7 13, -1 5 16 -1 5 14 -1 5 12 -1 25 16 -1 25 14 -1 25 12 -1 23 14 -1 7 14 -1 11 0 -1 11 3 -1 11 6 -1 10 0 -1 10 3 -1 10 6 -1 9 6 -1 9 3 -1 9 0 -1 20 6 -1 20 3 -1 20 0 -1 21 6 -1 21 3 -1 21 0 -1 22 6 -1 22 3 -1 22 0 -1 2 10 -1 28 10 -1 1 11 -1 30 11 -1 4 9 -1 5 9 -1 27 9 -1 26 9 -1 25 8 -1 24 8 -1 23 8 -1 6 8 -1 7 8 -1 8 8 -1 23 5 -1 23 2 -1 24 0 -1 24 3 -1 8 5 -1 8 2 -1 9 10 -1 21 10 -1 11 9 -1 20 9 -1 7 0 -1 7 3 
cgs_4dd9fee41fb53, 0, 1609, 7 2 2 9 4 9 4 1 2 2 7 2 7 5 2 16 5 1 7 3 16 5 2 1 16 15 8 7 8 16 3 2 2 7 15 2 9 5 12 9 7 8 9 16 15 9 7 1 1 1 16 15 3, -1 0 11 -1 1 11 -1 2 10 -1 31 11 -1 30 11 -1 29 10 -1 27 10 -1 28 10 -1 3 10 -1 4 10 -1 5 10 -1 26 10 -1 6 9 -1 25 9 -1 11 12 -1 11 13 -1 11 14 -1 11 15 -1 11 16 -1 20 12 -1 20 13 -1 20 14 -1 20 15 -1 20 16 -1 24 9 -1 7 9 -1 23 10 -1 9 8 -1 22 8 -1 25 1 -1 6 1 -1 21 5 -1 9 5 -1 27 7 -1 21 1 -1 6 8 -1 24 7 -1 10 10 -1 20 10 -1 8 10 -1 2 5 -1 1 1 -1 11 1 -1 29 2 -1 1 13 -1 4 16 -1 7 13 -1 9 16 -1 22 16 -1 25 13 -1 28 16 -1 30 13 , request, 3 3 5 9 3 5 8 12 15 7 9 9 9 4 9 9 3 7 2 8 2 4 7 4 1 15 12 15 16 2 12 1 3 8 2 4 12 5 5 9 9 9 16 16 12 1 1 8 3 9 9 16 9 4 16 8 12 7 5 5 3 15 1 5 3 2 2 4 5 4 8 9 15
cgs_4ddb2c2f2c564, 0, -1 0 11 -1 31 11 -1 1 11 -1 30 11 -1 2 10 -1 5 10 -1 29 10 -1 25 10 -1 3 9 -1 4 9 -1 28 9 -1 27 9 -1 24 8 -1 7 8 -1 0 12 -1 0 13 -1 0 14 -1 0 15 -1 0 17 -1 0 16 -1 1 12 -1 1 13 -1 1 14 -1 1 15 -1 1 16 -1 1 17 -1 31 12 -1 31 13 -1 31 14 -1 31 15 -1 31 16 -1 31 17 -1 30 12 -1 30 13 -1 30 14 -1 30 15 -1 30 16 -1 30 17 -1 3 0 -1 3 4 -1 3 7 -1 20 0 -1 11 0 -1 11 3 -1 20 3 -1 11 6 -1 20 6 -1 3 2 -1 4 5 -1 10 1 -1 10 4 -1 21 2 -1 21 5 -1 4 1 -1 26 5 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 2 16 -1 2 17 -1 29 12 -1 29 13 -1 29 14 -1 29 15 -1 29 16 -1 29 17 -1 4 16 -1 4 14 -1 4 12 -1 26 12 -1 26 14 -1 26 16 -1 21 14 -1 9 14 -1 28 2 -1 28 6 -1 28 0 -1 28 4 -1 29 4 -1 29 5 -1 29 7 -1 29 8 -1 2 1 -1 2 2 -1 2 4 -1 2 5 -1 2 7 -1 2 8 -1 29 3 -1 29 6 -1 29 0 -1 2 3 -1 2 6 -1 2 0 -1 25 0 -1 5 7 -1 29 1 -1 29 2 -1 27 3 -1 27 1 -1 4 3 -1 4 7 -1 27 7 -1 26 2 -1 26 7 -1 5 4 , 8 10 15 7 12 10 3 12 4 16 17 14 1 4 1017 5 5 10 12 5 7 11 4 4 8 4 10 2 9 3 8 13 11 4 4 3 12 14 11 8 12 8 1 12 7 11 2 7 4 1 17 17 13 2 3 17 15 7 8 5 3 12 3 1017 2 13 13 3 13 14 5 2 17 8 2 2 7 2 9 12 5 16 7 1 9 3 3 17 1 10 1017 10 12 15 12 10 7 5 10 1 13 7 2 3 13 10 5 13 4 8 2 9 17 4 12 11 2 15 1 7 4 17 15 10 15 1017 15 13 9 14 12 7 10 8 7 1017 3 11 2 10 1017 2 7 3 13 16 5 1017 8 17 5 12 4, request, 2 3 13 1 3 9 5 9 10 10 8 13 4 9 1017 12 4 5 8 14 11 17 1017 4 13 4 7 2 5 3 7 12 10 4 1 15 16 17 5 1017 13 8 10 1 12 9 10 4 3 9 12 15 9 1 10 9 8 14 9 3 12 4 3 1017 10 1 4 8 13 14 9 11 8 1 2 11 1 4 14 1 1017 1017 12 1 8 1 4 15 14 4 4 14 7 17 8 15 14 8 2 5 9 7 8 13 8 8 8 10 1017 14 1 4 5 3 12 5 9 10 16 2 9 7 2 9 7 8 9 3 3 1017 1 4 17 2 8 7 8 7 8 1 17 15 4 1017 15, 4298
cgs_4ddac9f8c16e4, 0, request, -1 20 9 -1 11 9 -1 10 10 -1 21 10 -1 22 10 -1 23 10 -1 6 12 -1 4 14 -1 6 16 -1 26 13 -1 27 15 -1 25 17 -1 24 12 -1 26 14 -1 26 16 -1 5 13 -1 4 15 -1 7 17 -1 5 15 -1 10 12 -1 10 14 -1 10 16 -1 21 12 -1 21 14 -1 21 16 -1 9 4 -1 24 4 -1 9 8 -1 24 8 -1 8 10 -1 7 10 -1 6 10 -1 25 10 -1 26 10 -1 31 11 -1 30 11 -1 29 10 -1 5 9 -1 0 11 -1 1 11 -1 2 10 -1 4 10 -1 28 10 -1 27 10 -1 4 6 -1 4 3 -1 3 11 -1 25 13 -1 11 3 -1 20 3 -1 1 12 -1 28 12 -1 6 4 -1 5 1 -1 8 6 -1 22 6 -1 2 15 -1 28 16 -1 8 2 -1 1 6 -1 1 1 -1 23 2 -1 27 6 -1 24 6 -1 30 7 -1 30 3 -1 30 1 -1 26 1 -1 6 7 , 10 3 8 8 5 14 2 7 11 1 13 3 4 12 8 15 8 17 1017 10 17 12 5 2 13 3 12 5 3 2 4 9 7 10 9 8 17 9 15 5 12 17 12 17 1017 13 4 14 1017 8 1017 9 12 3 5 2 1017 10 14 12 7 8 9 3 14 8 1017 5 1017 2 10 4 1 13 1017 16 5 7 14 10 13 13 8 15 15 12 1 1 1 4 14 8 1017 12 3 7 2 12 4 7 9 9 14 12 2 17 15 1017 3 1017 8 13 5 4 10 13 5 7 2 17 2 1017 12 1 10 7 11 12 1017 9 8, 9 13 7 4 8 16 14 1 7 15 12 10 17 7 15 12 1 13 12 7 11 1 10 15 13 9 10 15 5 11 7 5 12 10 13 8 12 3 1 12 10 2 7 9 12 4 13 8 4 9 13 7 13 13 2 3 5 9 10 8 2 15 14 5 10 14 16 7 10 10 15 7 10 12 1017 2 1 4 15 5 13 5 1 14 3 15 17 13 12 4 12 4 14 8 10 5 12 8 1 1017 10 5 10 10 14 1017 5 11 2 9 16 4 4 14 13 7 14 12 1 3 4 14 13 1017 14 10 3 3 5 13 10 17, 3808
cgs_4dd9ff28e0d32, 0, request, 15 4 9 12 9 8 17 2 13 3 15 10 8 17 7 8 12 14 15 14 9 10 14 1 10 10 8 15 9 4 10 12 14 13 4 4 17 9 15 8 2 9 15 17 14 11 2 1 12 12 4 3 13 17 7 2 15 3 8 5 14 4 3 10 4 7 1017 1017 3 4 5 14 5 4 14 2 3 3 17 16 4 4 8 17 5 9 13 14 1 14 5 5 5 17 4 16 13 1 3 12 7 14 13 1 17 1017 10 9 12 13 8 7 9 17 16 2 2, 3458, 1017 13 8 7 1 10 4 1 3 8 2 3 9 12 1017 8 1017 2 8 1 12 14 2 15 10 13 2 1 16 11 17 12 11 17 12 4 8 1 10 7 5 8 14 8 17 17 3 8 13 8 3 1 9 11 5 7 9 5 10 5 17 2 14 4 11 8 14 5 10 1017 4 17 8 13 15 8 2 13 13 9 17 5 7 1017 8 15 4 16 12 13 14 17 8 3 1 1 3 4 1017 4 13 10 12 1 16 11 7 8 13 12 15 15 7 3 8 3 12 5 1 14 4 8 7 2 11 8 4 1017 1017 7 1017, -1 5 16 -1 5 14 -1 5 12 -1 25 16 -1 25 14 -1 25 12 -1 23 14 -1 7 14 -1 11 0 -1 11 3 -1 11 6 -1 10 0 -1 10 3 -1 10 6 -1 9 6 -1 9 3 -1 9 0 -1 20 6 -1 20 3 -1 20 0 -1 21 6 -1 21 3 -1 21 0 -1 22 6 -1 22 3 -1 22 0 -1 2 10 -1 28 10 -1 1 11 -1 30 11 -1 4 9 -1 5 9 -1 27 9 -1 26 9 -1 25 8 -1 24 8 -1 23 8 -1 6 8 -1 7 8 -1 8 8 -1 23 5 -1 23 2 -1 24 0 -1 24 3 -1 8 5 -1 8 2 -1 9 10 -1 21 10 -1 11 9 -1 20 9 
cgs_4dd9ff28e0d32, 0, request, 5 7 8 12 17 7 7 14 4 1017 10 16 15 8 16 3 11 8 1 5 9 8 9 1017 1 4 2 2 10 5 3 16 13 4 1 15 14 15 1017 9 13 1017 10 13 7 8 16 11 12 12 2 5 9 11 15 14 10 14 10 12 7 8 10 4 5 10 5 7 17 4 1 9 14 13 7 4 4 14 13 14 17 5 3 10 12 10 14 5 8 5 5 12 9 13 4 1 15 7 8 5 8 17 12 3 15 3 1017 15 3 16 2 8, 3526, 15 2 16 1017 4 9 2 15 12 1017 15 5 15 17 9 8 5 16 14 15 13 7 8 13 13 17 1 10 12 13 3 3 2 11 17 4 11 15 13 15 7 1 5 4 3 4 10 2 13 7 16 15 16 1017 5 14 1 17 3 7 8 14 1017 12 1017 9 15 1 7 2 16 12 13 4 7 10 10 14 12 10 17 2 16 13 1017 10 1017 17 15 8 9 2 10 17 4 9 10 12 9 3 2 8 8 1017 12 15 7 10 4 2 4 8 3 13 3 9 12 17 1017 14 5 17 17 1017 12 9 1 4 5 1017 1 3, -1 5 16 -1 5 14 -1 5 12 -1 25 16 -1 25 14 -1 25 12 -1 23 14 -1 7 14 -1 11 0 -1 11 3 -1 11 6 -1 10 0 -1 10 3 -1 10 6 -1 9 6 -1 9 3 -1 9 0 -1 20 6 -1 20 3 -1 20 0 -1 21 6 -1 21 3 -1 21 0 -1 22 6 -1 22 3 -1 22 0 -1 2 10 -1 28 10 -1 1 11 -1 30 11 -1 4 9 -1 5 9 -1 27 9 -1 26 9 -1 25 8 -1 24 8 -1 23 8 -1 6 8 -1 7 8 -1 8 8 -1 23 5 -1 23 2 -1 24 0 -1 24 3 -1 8 5 -1 8 2 -1 9 10 -1 21 10 -1 11 9 -1 20 9 
cgs_4dd9fee41fb53, 0, 1807, 3 2 12 5 2 2 9 5 4 4 2 8 8 4 1 9 7 15 2 16 16 9 2 5 2 2 3 2 5 15 4 1 4 5 1 9 8 12 9 3 4 1 9 16 7 12 16 5 16 5 3 8 15 2 3 16 15 5 8 9 15 9 16, -1 0 11 -1 1 11 -1 2 10 -1 31 11 -1 30 11 -1 29 10 -1 27 10 -1 28 10 -1 3 10 -1 4 10 -1 5 10 -1 26 10 -1 6 9 -1 25 9 -1 11 12 -1 11 13 -1 11 14 -1 11 15 -1 11 16 -1 20 12 -1 20 13 -1 20 14 -1 20 15 -1 20 16 -1 24 9 -1 7 9 -1 23 10 -1 9 8 -1 22 8 -1 25 1 -1 6 1 -1 21 5 -1 9 5 -1 27 7 -1 21 1 -1 10 8 -1 24 7 -1 10 10 -1 20 10 -1 9 16 -1 3 6 -1 8 10 -1 22 16 -1 4 16 , request, 16 9 8 3 3 1 8 8 16 12 15 8 2 16 9 5 4 16 7 2 7 4 4 4 2 1 16 1 3 8 15 16 15 16 3 3 15 16 4 9 8 1 5 4 9 7 16 15 1 5 5 4 15 16 3 7 15 15 5 2 2 15 12 2 5 1 5 7 9 16 15 4 7 9 12 8
cgs_4ddb2c2f2c564, 0, -1 0 11 -1 31 11 -1 1 11 -1 30 11 -1 2 10 -1 5 10 -1 29 10 -1 25 10 -1 3 9 -1 4 9 -1 28 9 -1 27 9 -1 24 8 -1 7 8 -1 0 12 -1 0 13 -1 0 14 -1 0 15 -1 0 17 -1 0 16 -1 1 12 -1 1 13 -1 1 14 -1 1 15 -1 1 16 -1 1 17 -1 31 12 -1 31 13 -1 31 14 -1 31 15 -1 31 16 -1 31 17 -1 30 12 -1 30 13 -1 30 14 -1 30 15 -1 30 16 -1 30 17 -1 3 1 -1 3 4 -1 3 7 -1 4 1 -1 4 4 -1 4 7 -1 20 0 -1 11 0 -1 11 3 -1 20 3 -1 11 6 -1 20 6 -1 5 2 -1 5 5 -1 10 1 -1 10 4 -1 21 2 -1 21 5 -1 5 0 -1 25 7 -1 2 12 -1 2 13 -1 2 14 -1 2 15 -1 2 16 -1 2 17 -1 29 12 -1 29 13 -1 29 14 -1 29 15 -1 29 16 -1 29 17 -1 4 16 -1 4 14 -1 4 12 -1 26 12 -1 26 14 -1 26 16 -1 21 14 -1 9 14 -1 28 1 -1 28 4 -1 28 7 -1 27 1 -1 27 4 -1 27 7 -1 26 2 -1 26 5 -1 29 1 -1 29 2 -1 29 4 -1 29 5 -1 29 7 -1 29 8 -1 2 1 -1 2 2 -1 2 4 -1 2 5 -1 2 7 -1 2 8 -1 29 3 -1 29 6 -1 29 0 -1 2 3 -1 2 6 -1 2 0 -1 25 0 -1 5 7 , 5 8 5 12 2 13 13 14 16 17 9 7 1017 5 1 11 12 4 4 8 9 14 5 5 9 10 1017 3 5 9 1017 15 12 15 9 10 8 1 3 15 1017 4 16 17 15 8 3 13 8 2 15 1017 2 11 13 15 9 8 9 13 3 1017 1 13 10 1017 1 13 7 12 13 8 1 7 2 14 4 17 12 10 13 4 15 9 15 13 7 8 1 12 4 1 13 9 17 17 4 1017 5 10 2 1017 11 17 9 5 15 8 15 7 10 3 14 3 7 1 7 9 5 4 13 13 3 4 3 14 1 13 17 17 8 5 12 5 10 4 1 9 2 12 1, request, 5 12 16 3 10 10 10 1 7 14 12 5 8 2 17 16 4 15 3 12 9 17 1 9 12 8 9 2 15 15 10 1017 14 8 10 13 1 8 16 17 1017 1017 11 4 4 7 12 8 5 9 4 5 3 4 14 14 14 8 2 14 17 4 1017 12 1017 7 12 1017 15 1017 13 12 3 13 12 1017 8 10 17 17 9 1017 1017 11 14 10 8 5 13 1 4 8 14 3 7 2 17 9 13 3 17 8 9 3 8 1 15 14 14 13 9 15 14 2 12 16 1017 15 17 7 14 1 14 4 8 16 7 17 8 9 4 7 10 10 15 7 1 1 15 4 15 10, 3962
cgs_4dd9ff28e0d32, 0, request, 5 2 12 3 7 13 5 15 8 9 12 10 13 10 7 2 2 12 7 14 14 12 12 5 3 8 4 2 1 8 12 1017 14 15 1 15 7 4 17 16 10 3 10 2 9 2 15 7 15 3 9 8 17 1 2 16 2 17 15 4 4 13 9 9 12 1 2 13 8 16 11 5 1017 12 17 4 15 17 7 12 4 11 5 12 17 11 9 1017 7 15 10 9 13 1017 13 17 11 14 10 2 7 1017 4 5 1017 14 15 4 17 9 5 10 8 15 14 17 9 7 14 1017 5 5 4 5 13 9 1 15, 3421, 2 7 16 13 1 13 1017 14 8 9 4 9 1 1 8 12 15 12 12 4 13 17 10 7 8 1017 11 3 8 17 17 13 2 9 8 1 7 10 12 1 8 8 8 5 9 5 7 1017 14 3 15 4 12 12 15 10 2 17 17 5 7 2 16 9 8 1017 3 14 9 16 16 3 7 8 1017 5 12 8 14 17 12 13 2 9 2 17 2 10 14 12 3 13 2 3 9 1017 14 16 4 2 1017 2 1017 2 12 8 17 4 2 13 7 15 1 12 15 14 13 10 4 1017 9 5, -1 5 16 -1 5 14 -1 5 12 -1 25 16 -1 25 14 -1 25 12 -1 23 14 -1 7 14 -1 11 0 -1 11 3 -1 11 6 -1 10 0 -1 10 3 -1 10 6 -1 9 6 -1 9 3 -1 9 0 -1 20 6 -1 20 3 -1 20 0 -1 21 6 -1 21 3 -1 21 0 -1 22 6 -1 22 3 -1 22 0 -1 2 10 -1 28 10 -1 1 11 -1 30 11 -1 4 9 -1 5 9 -1 27 9 -1 26 9 -1 25 8 -1 24 8 -1 23 8 -1 6 8 -1 7 8 -1 8 8 -1 23 5 -1 23 2 -1 24 0 -1 24 3 -1 8 5 -1 8 2 -1 7 0 -1 7 3 -1 9 10 -1 21 10 -1 11 9 -1 20 9 
