uid, timestamp, type, left army, right army, towers, gold lost
cgs_4ddb10ff77f3c, 0, request, 16, 2 4 8 3 8 16 15 3 1 4 1 8 15 4 2 8 15 2 15 15 15 3 15 15 4 1 1 2 15 4 4 1 8 15 8 8 2 8 3 4 3 1 8 3 3 15 2 4 3 3 15 8 8 8 15 15 4 4 8 1 1 4 1 15 8 1, 8 3 8 8 4 16 4 2 2 8 8 1 8 2 1 8 16 1 2 4 2 4 15 4 16 16 16 4 16 2 3 8 2 3 15 15 1 16 3 8 2 8 1 2 8 4 1 8 3 15 2 16 8, -1 20 9 -1 11 9 -1 20 9 -1 11 17 -1 11 16 -1 11 15 -1 11 14 -1 11 13 -1 19 17 -1 19 16 -1 20 15 -1 20 14 -1 19 13 -1 20 12 -1 21 9 -1 21 9 -1 10 9 -1 9 9 -1 8 9 -1 7 9 -1 6 9 -1 5 9 -1 4 9 -1 3 9 -1 22 9 -1 23 9 -1 24 9 -1 24 10 
cgs_4ddb1868edb9e, 0, 55, 7 7 3 8 8 4 4 15 15 15 15 15 15, -1 21 9 -1 8 9 -1 5 10 -1 23 10 -1 2 11 -1 25 11 -1 28 11 -1 0 11 -1 4 11 -1 25 11 -1 10 11 -1 6 11 -1 21 11 -1 27 9 -1 2 9 -1 11 10 -1 19 10 -1 29 11 -1 3 11 -1 7 11 -1 21 11 , 7 7 3 8 8 4 4 15 15 15 15 15 15 2 15 15 15 15 15, friend
cgs_4ddabda70b63d, 0, 72, request, 8 2 8 1 1 4 1 3 3 4 1 8 3 3 2 2 3 2 8 1 8 1 1, -1 20 10 -1 20 10 -1 21 10 -1 10 10 -1 11 10 -1 9 10 -1 21 10 -1 7 11 -1 7 11 -1 22 11 , 3 2 2 1 3 2 4 3 2 2 1 2 2 2 1 4 1 8 1 4 8 4 8 8 1 1 8 1
cgs_4ddabda70b63d, 0, 43, request, 3 2 3 2 2 3 8 2 8 8 1 1 2 1 3, -1 22 10 -1 23 11 -1 7 10 -1 6 11 -1 8 9 -1 20 9 , 1 1 8 1 3 8 1 8 3 3 2 3 3 3 1 8 2 1 2
cgs_4ddabda70b63d, 0, 101, friend, 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2, -1 19 9 -1 20 9 -1 11 9 -1 10 9 -1 20 9 -1 22 9 -1 21 11 -1 9 11 -1 7 11 , 4 4 4
cgs_4ddb10ff77f3c, 0, request, 94, 15 2 15 2 1 15 2 1 15 15 2 15 1 2 15 2 2 1 15 1 2 1 1 15 1 15 2 2 2 1 2 1 1, 2 15 1 1 15 1 1 2 2 2 1 1 15 15 2 15 2 15 2 2 1 1 2 2 2 2 2 2 15 2 2, -1 20 9 -1 11 9 -1 20 9 -1 10 9 -1 21 9 -1 9 9 -1 8 9 -1 22 9 -1 22 11 -1 7 9 -1 22 9 
cgs_4ddac9f8c16e4, 0, request, -1 20 10 -1 11 10 -1 9 10 -1 22 10 -1 9 10 -1 20 10 -1 10 9 -1 21 9 -1 2 11 -1 28 11 -1 7 9 -1 23 9 -1 6 10 -1 24 10 -1 4 12 -1 5 13 -1 6 14 -1 5 15 -1 4 16 -1 4 17 -1 24 12 -1 24 13 -1 25 14 -1 25 15 -1 24 15 -1 23 16 -1 23 17 , 8 3 15 4 4 15 2 1 1 7 7 8 4 2 8 3 15 15 7 7 1 8 15 7 4 15 8 4 8 8 4 4 7 7 15 3 7 2 7 8 8 1 2 3 1 4, 30, 7 4 8 7 1 2 7 3 4 8 7 4 1 1 8 8 8 4 7 4 4 1 7 8 2 2 7 3
cgs_4ddafad4ac712, 0, 1 15 2 1 4 15 8 4 8 15 4 1 15 4 1 1 2 8 1 15 3 3 4 1 1 2 4 2 1 2 4 1 2 15, 74, -1 20 9 -1 5 9 -1 28 9 -1 27 9 -1 29 10 -1 3 10 -1 4 9 -1 8 11 -1 2 10 -1 0 11 -1 1 11 -1 31 11 -1 30 11 -1 10 11 -1 26 10 -1 23 11 -1 7 10 -1 21 10 -1 11 10 -1 24 11 -1 24 11 -1 24 11 , 8 4 3 1 2 15 8 4 4 1 4 8 4 8 15 2 8 2 8 4 8 8 4 15 3 2 2 4 8 1 4 2 1 2 15 8 1 4, request
cgs_4dd9fee41fb53, 0, 8 3 2 1 2 1 3 8 4 4 3 15 4 8 4 4 2 4 8 3 4 4 4 2 1 1 1 8 3 15 1 2 3 2 4 4 3 3 8 1 4, 85, 2 4 2 8 2 4 1 2 3 4 4 4 8 8 2 2 3 4 8 4 8 2 4 2 1 15 2 3 2 2 2 8 2, request, -1 9 12 -1 21 12 -1 20 13 -1 9 13 -1 8 14 -1 8 15 -1 8 16 -1 19 16 -1 20 15 -1 20 14 -1 10 9 -1 21 9 -1 7 10 -1 23 10 -1 2 11 -1 1 11 -1 3 10 -1 28 10 -1 29 11 -1 30 11 -1 5 11 -1 6 11 -1 24 11 -1 25 11 
cgs_4dd9fee41fb53, 0, 8 2 8 15 8 1 1 2 4 2 8 4 8 4 1 1 2 4 1 4 2 2 1 4 3 1 8 2 8 4, 267, 3 1 3 4 8 4 4 3 2 1 1 4 1 2 8 1 1 8 8 8 8 1 3 1 4 4 3 1 4 15 2, request, -1 4 12 -1 4 13 -1 4 17 -1 25 12 -1 25 13 -1 25 14 -1 24 17 -1 20 14 -1 21 17 -1 21 16 -1 20 15 -1 19 12 -1 20 13 -1 9 12 -1 8 13 -1 9 14 -1 9 15 -1 9 16 -1 8 17 -1 10 9 -1 20 9 -1 30 11 -1 29 11 -1 28 10 -1 3 10 -1 7 11 -1 4 14 -1 3 15 -1 24 15 -1 1 11 -1 0 11 -1 24 9 
cgs_4ddafad4ac712, 0, 2 2 2 2 1, 0, -1 20 9 -1 11 9 -1 21 11 -1 10 11 , 1 1 2 1 1 1, request
cgs_4ddafad4ac712, 0, 2 2 2 2 1, 0, , 1 1 2 1 1 1, request
cgs_4ddaf472aa225, 0, 30, -1 21 9 -1 23 9 -1 8 9 -1 10 9 -1 24 9 -1 24 9 -1 8 9 -1 5 15 -1 6 9 -1 3 10 -1 4 9 -1 1 11 -1 2 11 -1 21 9 -1 9 9 -1 21 9 , 2 3 15 2 2 15 1 15 1 8 2 3 3 2 1 2 15 8 1 1 3 1 2 1 2 15 3 2 1 1 2 8 3, request, 1 3 2 1 3 2 1 1 3 2 1 3 15 8 3 1 1 2 2 1 3 3 2 2 8 2 2 3 1 2 1
cgs_4ddaf472aa225, 0, 43, -1 21 9 -1 23 9 -1 8 9 -1 10 9 -1 24 9 -1 24 9 -1 8 9 -1 5 15 -1 26 10 -1 28 11 -1 6 9 -1 3 10 -1 4 9 -1 1 11 -1 2 11 -1 29 11 -1 21 9 -1 9 9 -1 21 9 , 2 3 15 2 2 15 1 15 1 8 2 3 3 2 1 2 15 8 1 1 3 1 2 1 2 15 3 2 1 1 2 8 3, request, 1 3 2 1 3 2 1 1 3 2 1 3 15 8 3 1 1 2 2 1 3 3 2 2 8 2 2 3 1 2 1
cgs_4dcc9522172c1, 0, request, 308, -1 9 6 -1 10 7 -1 9 8 -1 10 5 -1 9 4 -1 11 9 -1 8 9 -1 9 9 -1 8 5 -1 8 4 -1 8 6 -1 8 2 , 8 3 1 2 12 4 12 8 2 8 4 12 15 8 2 3 2 16 3 2 8 16 16 2 15 8 1 15 2 16 1 4 4 16 15 1 9 3 8 1 2 2 2 2 3 3 15 4 12 8 2 1 3 4 9 15 15 2 2 1 15 1 12 3 8 15 16, 2 1 2 3 3 16 2 15 8 3 8 1 15 12 1 8 16 15 1 15 8 9 12 9 3 3 8 2 2 9 3 1 16 15 3 8 15 8 8 8 12 2 9 2 2 15 15 12 1 15 9 1 16 15 3 4 8 1 8 3 2 8 8 8 15 12 3 9 1 9
cgs_4ddaf472aa225, 0, 21, -1 24 9 -1 25 11 -1 7 9 -1 5 11 -1 8 9 -1 26 11 , 2 2 2 2 1 1 2 1 1 1 2 2, request, 1 2 2 1 2 2 2 2 2 1
cgs_4ddaf472aa225, 0, 0, , 1 1 1 2 1 2 1 1 1 2, request, 2 1
cgs_4dcc9522172c1, 0, request, 439, -1 23 9 -1 10 4 -1 9 13 -1 26 9 , 15 16 15 1 8 15 1 3 1 8 9 16 3 8 16 1 2 2 9 3 1 8 16 16 9 2 12 8 1 3 8 15 12 15 15 4 12 12 8 3 1 16 16 2, 16 1 15 9 1 16 8 3 16 9 1 3 12 4 9 2 16 8 3 15 4 3 1 2 2 4 2 3 2 15 16 9 3 3 12 2 16 15 1 8 15 1 9 3 16 15 15 2 15 16 1 2 2 2 2 3 12 9 12 12 8 15 2 9 9 1 15 8 9 4 4
cgs_4ddae3a3ea304, 0, -1 21 10 -1 22 10 -1 10 10 -1 9 10 -1 19 11 -1 20 13 -1 20 14 -1 20 12 -1 11 12 -1 10 13 -1 10 14 -1 11 15 -1 11 16 -1 11 17 -1 20 15 -1 20 16 -1 20 17 , 1 4 8 15 15 8 2 3 8 4 4 1 2 1 8 2 2 8 8 1 1 4 4 4 3 3 3 1 8 4 1 1 4, 15 1 4 2 15 8 4 15 2 2 2 8 15 15 1 2 8 15 2 2 3 1 1 3 8 2 15 3 8 1 2 8 3 1 4, 12, request
cgs_4ddae3a3ea304, 0, -1 21 10 -1 22 10 -1 23 10 -1 10 10 -1 9 10 -1 7 10 , 1 4 8 15 15 8 2 3 8 4 4 1 2 1 8 2 2 8 8 1 1 4 4 4 3 3 3 1 8 4 1 1 4, 15 1 4 2 15 8 4 15 2 2 2 8 15 15 1 2 8 15 2 2 3 1 1 3 8 2 15 3 8 1 2 8 3 1 4, 17, request
cgs_4ddae7ba08607, 0, -1 29 9 , request, 16 4 8 16 1 2 1 4 1 8 4 2 1 1 15 16 1 16 2 1 15 15 1 15 2 15 16 2 8 2 15 3 8 15 2 2 15 1 16 1 8 1 8 1 8 3 3 16 3 4 2 16, 8 15 2 15 8 8 1 8 1 1 4 15 16 4 4 3 1 2 1 2 8 4 16 3 4 2 15 15 2 2 3 16 15 2 8 3 16 1 1 2 1 16 4 4 15 15 1 4 1 8 2 8 1 8 3 16 4 4 2 1, 42
cgs_4ddae7ba08607, 0, 4 1 2 2 3 1 2 1 4 1 2 3 4 8 8 4 1 15 15 4 1 8 3 2 15 4 1 2 2 15 4, 59, request, -1 0 10 -1 30 10 -1 29 10 -1 1 10 -1 2 9 -1 28 9 -1 4 11 -1 26 11 -1 27 9 -1 31 11 -1 5 10 -1 6 10 -1 25 10 -1 23 9 -1 7 9 -1 21 16 -1 9 12 -1 9 14 -1 21 13 -1 19 14 , 15 2 4 1 1 2 2 4 3 15 4 15 15 2 1 4 3 1 4 1 1 2 2 4 1 3 2 8 4 2 4 15 8
cgs_4ddae7ba08607, 0, 4 1 2 2 3 1 2 1 4 1 2 3 4 8 8 4 1 15 15 4 1 8 3 2 15 4 1 2 2 15 4, 84, request, -1 0 10 -1 30 10 -1 29 10 -1 1 10 -1 2 9 -1 28 9 -1 4 11 -1 26 11 -1 27 9 -1 31 11 -1 24 10 -1 5 10 -1 6 10 -1 25 10 -1 10 11 -1 20 11 -1 23 9 -1 7 9 , 15 2 4 1 1 2 2 4 3 15 4 15 15 2 1 4 3 1 4 1 1 2 2 4 1 3 2 8 4 2 4 15 8
cgs_4ddae7ba08607, 0, 3 2 1 3 4 8 2 1 1 8 2 1 2 3 2 2 1 1 1, 8, request, -1 21 9 -1 22 9 -1 24 9 -1 25 9 -1 11 9 -1 10 9 -1 7 9 -1 6 9 -1 9 11 -1 5 11 -1 22 11 -1 26 11 -1 23 11 -1 8 11 -1 1 10 -1 26 11 , 4 1 1 8 1 4 3 8 2 2 4 1 2 4 1 3 3 4 1 2 3 1 2 2
cgs_4ddae3a3ea304, 0, -1 21 9 , 1 1 1 2 1 1 1 2 1 1 1, 78, 2 1 1 2 2 1 1 2 1 1 2 2 2 1 2 1 2 1, request
cgs_4ddae3a3ea304, 0, -1 21 9 -1 10 9 -1 23 9 -1 5 11 -1 8 9 -1 26 11 , 1 1 1 2 1 1 1 2 1 1 1, 111, 2 1 1 2 2 1 1 2 1 1 2 2 2 1 2 1 2 1, request
cgs_4ddae3a3ea304, 0, , 2 1 1 2 1 2, 0, 2 2 2 1 1 1 2, request
cgs_4ddaa651e6f4d, 0, 8 2 2 2 2 2 8 2 8 2 2 8 1 2 1 1 1 8, -1 20 9 -1 21 11 -1 22 9 -1 11 9 -1 10 11 -1 9 9 -1 8 11 -1 7 11 -1 23 11 -1 24 11 , 2 1 8 8 1 2 2 2 1 2 2 8 8 2 1 1, request, 16
cgs_4ddaa651e6f4d, 0, 8 2 2 2 2 2 8 2 8 2 2 8 1 2 1 1 1 8, -1 20 9 -1 11 9 -1 10 11 -1 9 9 -1 8 11 -1 7 11 -1 21 11 -1 22 9 -1 23 11 -1 24 11 , 2 1 8 8 1 2 2 2 1 2 2 8 8 2 1 1, request, 23
cgs_4ddaa651e6f4d, 0, 8 2 2 2 2 2 8 2 8 2 2 8 1 2 1 1 1 8, -1 20 9 -1 11 9 -1 21 9 -1 10 9 -1 8 11 -1 9 11 -1 22 11 -1 23 11 -1 24 11 -1 6 11 -1 25 11 , 2 1 8 8 1 2 2 2 1 2 2 8 8 2 1 1, request, 33
cgs_4ddaa651e6f4d, 0, 1 2 1 2 1 1 1 1 1 1 1 2, -1 20 9 -1 11 9 -1 10 11 -1 21 11 -1 22 11 -1 8 11 -1 8 11 , 2 2 2 2 1 1 1 2, request, 16
cgs_4ddaa651e6f4d, 0, 1 2 1 2 1 1 1 1 1 1 1 2, -1 20 9 -1 11 9 -1 21 11 -1 9 11 -1 10 11 -1 22 11 , 2 2 2 2 1 1 1 2, request, 24
cgs_4dd9fee41fb53, 0, 2 8 15 2 2 2 1 2 3 2 8 15 1 2 4 4 2 8 2 4 1 8 3 15 8 4 8 1 4 2 2 8 4, 14, 2 2 3 1 2 2 8 4 15 1 2 8 3 8 1 1 1 2 1 1 3 1 8 15 2 1 2 2 4 4 2 1 8 1 8 1, request, -1 6 11 -1 7 10 -1 8 11 -1 9 11 -1 10 10 
cgs_4dd9fee41fb53, 0, 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2, 20, 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 8 8 8 8 8 8, friend, -1 1 11 -1 2 11 -1 3 10 -1 30 11 -1 28 11 -1 27 10 -1 25 11 -1 24 11 -1 5 11 -1 6 11 -1 7 10 -1 22 10 -1 21 11 -1 8 11 -1 9 11 -1 10 10 
cgs_4ddac9f8c16e4, 0, request, -1 20 9 -1 20 9 -1 1 14 -1 28 12 -1 9 13 -1 21 13 -1 30 15 -1 29 16 -1 28 14 -1 5 14 -1 4 16 -1 2 15 -1 26 13 -1 20 9 -1 23 10 -1 10 10 -1 11 10 -1 20 10 -1 21 10 -1 21 9 -1 23 9 -1 2 15 -1 7 12 -1 6 17 -1 21 16 -1 5 10 -1 6 10 -1 26 10 -1 25 10 , 42, 2 2 8 1 2 7 1 2 4 2 1 8 2 2 3 4 8 4 1 2 7 4 8 15 4 7 1 2 7 7 8 3 7 3 7 15 8, 7 2 8 1 7 3 4 1 8 7 4 1 4 1 15 4 15 2 4 8 4 3 1 7 8 7 2 7 7 2 7 8 2 7 15 1 4 15 4 2 3
cgs_4ddac9f8c16e4, 0, request, -1 20 9 -1 20 9 -1 1 14 -1 28 12 -1 9 13 -1 21 13 -1 30 15 -1 29 16 -1 28 14 -1 5 14 -1 4 16 -1 2 15 -1 26 13 -1 20 9 -1 4 10 -1 26 10 -1 8 10 -1 23 10 -1 10 10 -1 11 10 -1 20 10 -1 21 10 -1 9 9 -1 7 9 -1 21 9 -1 23 9 -1 2 15 -1 1 11 -1 28 11 , 61, 2 2 8 1 2 7 1 2 4 2 1 8 2 2 3 4 8 4 1 2 7 4 8 15 4 7 1 2 7 7 8 3 7 3 7 15 8, 7 2 8 1 7 3 4 1 8 7 4 1 4 1 15 4 15 2 4 8 4 3 1 7 8 7 2 7 7 2 7 8 2 7 15 1 4 15 4 2 3
cgs_4ddacf11de04f, 0, 8 1 1 1 2 8 2 2 2 1 1 2 1 4 8 3 1 3 8 4 4 1 8 4 1 1 8, 121, -1 20 9 -1 9 9 -1 10 11 -1 20 11 -1 22 10 -1 23 11 -1 25 10 -1 25 10 -1 24 10 -1 8 10 -1 7 10 -1 2 11 -1 2 11 -1 3 11 -1 4 11 -1 5 11 -1 28 11 -1 28 11 -1 29 11 -1 26 11 , 2 4 8 3 4 2 4 1 8 8 2 4 4 4 3 1 2 1 8 2 2 2 4 3 3 1 3 3 3, request
cgs_4ddac9f8c16e4, 0, request, -1 20 9 -1 20 9 -1 20 9 -1 1 14 -1 28 12 -1 9 13 -1 21 13 -1 30 15 -1 29 16 -1 28 14 -1 5 14 -1 4 16 -1 2 15 -1 21 9 -1 22 10 -1 11 10 -1 10 10 -1 9 10 -1 8 10 -1 7 9 -1 23 9 -1 24 11 -1 26 13 -1 6 9 -1 29 11 -1 1 11 -1 2 11 -1 3 11 , 89, 15 7 7 3 7 1 7 8 2 4 3 2 8 2 8 4 7 7 3 4 1 2 1 2 2 4 4 4 7 3 2 2 2 8 4 4 8, 2 4 15 7 1 2 4 2 4 2 8 8 3 7 4 1 1 2 4 3 4 4 2 8 2 1 2 4 1 8
cgs_4ddac9f8c16e4, 0, request, -1 20 9 -1 20 9 -1 20 9 -1 1 14 -1 28 12 -1 9 13 -1 21 13 -1 30 15 -1 29 16 -1 28 14 -1 5 14 -1 4 16 -1 2 15 -1 21 9 -1 22 10 -1 11 10 -1 10 10 -1 9 10 -1 8 10 -1 4 11 -1 5 11 -1 26 11 -1 7 9 -1 23 9 -1 6 9 -1 27 11 -1 24 11 , 127, 15 7 7 3 7 1 7 8 2 4 3 2 8 2 8 4 7 7 3 4 1 2 1 2 2 4 4 4 7 3 2 2 2 8 4 4 8, 2 4 15 7 1 2 4 2 4 2 8 8 3 7 4 1 1 2 4 3 4 4 2 8 2 1 2 4 1 8
cgs_4ddac9f8c16e4, 0, request, -1 20 9 -1 20 9 -1 20 9 -1 1 14 -1 28 12 -1 9 13 -1 21 13 -1 30 15 -1 29 16 -1 28 14 -1 5 14 -1 4 16 -1 2 15 -1 11 9 -1 21 9 -1 10 10 -1 22 10 -1 9 10 -1 23 10 -1 8 9 -1 7 9 -1 24 9 -1 2 11 -1 4 11 -1 26 11 -1 30 11 -1 3 11 -1 28 11 , 182, 15 7 7 3 7 1 7 8 2 4 3 2 8 2 8 4 7 7 3 4 1 2 1 2 2 4 4 4 7 3 2 2 2 8 4 4 8, 2 4 15 7 1 2 4 2 4 2 8 8 3 7 4 1 1 2 4 3 4 4 2 8 2 1 2 4 1 8
cgs_4ddacf11de04f, 0, 2 2 2 2 2 2 8 2 1 8 2 1 2 1 1 1 8 2 8 1 8 1 1, 9, , 2 2 8 2 2 8 2 2 1 2 2 1 2 2 8 8 8 8 2 2, request
cgs_4ddac9f8c16e4, 0, request, -1 20 9 -1 20 9 -1 20 9 -1 21 9 -1 21 10 -1 1 14 -1 28 12 -1 22 10 -1 11 9 -1 10 9 -1 9 10 -1 8 10 -1 9 13 -1 21 13 -1 23 10 -1 30 15 -1 29 16 -1 28 14 -1 5 14 -1 4 16 -1 2 15 -1 7 10 -1 23 10 , 15, 8 4 1 4 4 8 3 8 8 15 4 3 1 1 8 1 1 1 8 8 4 8 1 4 8 1 4 1 2 8 8 4 8 4, 1 3 2 3 4 8 3 8 2 8 8 4 15 4 8 8 8 1 2 3 8 1 3 4 4 4 15 3 4 3 4 2 2 3 4 1
cgs_4ddacf11de04f, 0, 1 2 1 2 8 1 2 2 8 8 8 2 2 1 2 1 2 2 2 2 2 2 2 2, 13, -1 8 9 -1 23 9 -1 21 11 -1 9 11 -1 22 11 -1 10 11 -1 10 11 -1 19 11 -1 24 11 -1 27 11 -1 1 11 -1 2 11 -1 28 11 -1 3 11 -1 4 11 -1 5 11 , 1 2 2 2 2 8 2 2 8 2 1 2 8 8 1 2 2 8 2 1 2 2 1, request
cgs_4ddac9f8c16e4, 0, request, -1 20 9 -1 20 9 -1 20 9 -1 21 9 -1 21 10 -1 1 14 -1 28 12 -1 22 10 -1 11 9 -1 10 9 -1 9 10 -1 8 10 -1 9 13 -1 21 13 -1 6 10 -1 23 10 -1 1 11 -1 2 11 -1 28 11 -1 26 11 -1 3 11 -1 26 11 -1 4 11 -1 24 11 -1 6 9 , 21, 8 4 1 4 4 8 3 8 8 15 4 3 1 1 8 1 1 1 8 8 4 8 1 4 8 1 4 1 2 8 8 4 8 4, 1 3 2 3 4 8 3 8 2 8 8 4 15 4 8 8 8 1 2 3 8 1 3 4 4 4 15 3 4 3 4 2 2 3 4 1
cgs_4ddac9f8c16e4, 0, request, -1 20 9 -1 20 9 -1 20 9 -1 21 9 -1 21 10 -1 23 10 -1 1 14 -1 28 12 -1 10 10 -1 10 10 -1 11 9 -1 8 9 -1 8 10 -1 22 10 -1 9 9 -1 6 9 -1 25 9 -1 4 11 -1 26 11 -1 4 11 -1 1 11 , 30, 8 4 1 4 4 8 3 8 8 15 4 3 1 1 8 1 1 1 8 8 4 8 1 4 8 1 4 1 2 8 8 4 8 4, 1 3 2 3 4 8 3 8 2 8 8 4 15 4 8 8 8 1 2 3 8 1 3 4 4 4 15 3 4 3 4 2 2 3 4 1
cgs_4ddacf11de04f, 0, 1 2 2 2 1 2 1 2 2 2 1 2 1 1 2, 26, -1 22 9 -1 8 9 -1 22 9 -1 23 9 -1 3 11 -1 4 11 -1 4 11 -1 25 11 -1 25 11 -1 26 11 , 2 1 2 1 2 2 2 1 2 1 1 1 2 2 1 2 2 1, request
cgs_4ddac9f8c16e4, 0, request, -1 20 9 -1 10 9 -1 11 9 -1 20 9 -1 20 9 -1 21 9 -1 8 10 -1 21 10 -1 9 10 -1 23 10 -1 3 11 -1 27 11 -1 1 14 -1 28 12 -1 6 9 -1 24 9 -1 0 11 -1 1 11 -1 31 11 -1 30 11 -1 25 11 -1 3 11 -1 2 11 , 42, 8 4 1 4 4 8 3 8 8 15 4 3 1 1 8 1 1 1 8 8 4 8 1 4 8 1 4 1 2 8 8 4 8 4, 1 3 2 3 4 8 3 8 2 8 8 4 15 4 8 8 8 1 2 3 8 1 3 4 4 4 15 3 4 3 4 2 2 3 4 1
cgs_4dd974d7a48e7, 0, 2 2 2 4 4 4 8 4 3 8 4 1 8 2 4 4 8 8 8 4 3 8 4 2 1 3 4 2 1 1 1 2 8, 1 8 3 8 4 8 3 2 4 8 1 4 2 2 1 8 2 1 4 8 8 15 2 1 2 3 3 1 3 1 8 8 2 3 2 2 2, -1 11 9 -1 10 9 -1 20 9 -1 21 9 -1 9 9 -1 22 9 -1 8 11 -1 23 11 -1 7 9 -1 24 9 -1 9 12 -1 9 13 -1 8 14 -1 8 15 -1 9 16 -1 20 12 -1 20 15 -1 20 13 -1 20 14 -1 21 16 -1 22 17 -1 6 9 -1 25 9 -1 5 11 -1 26 11 -1 26 11 -1 28 11 -1 2 11 -1 0 11 -1 30 11 , 263, request
cgs_4ddac9f8c16e4, 0, request, -1 11 9 , 1 1 1 1 1 2, 2 2 2 2 1 2, 0
cgs_4dd974d7a48e7, 0, 8 4 4 1 3 1 1 1 2 1 2 8 8 4 4 1 15 2 4 15 8 1 1 2 4 4 2 8 2 8 4 1 8 15 15 3 2, 1 3 2 1 3 15 4 15 2 8 8 1 2 8 8 15 1 1 2 1 3, -1 11 9 -1 10 9 -1 9 9 -1 19 9 -1 20 9 -1 20 9 -1 22 9 -1 21 9 -1 23 9 -1 7 9 -1 7 9 -1 8 9 -1 24 10 -1 11 12 -1 10 13 -1 10 14 -1 10 15 -1 9 16 -1 10 17 -1 20 12 -1 19 14 -1 20 13 -1 20 15 -1 20 16 , 7, request
cgs_4ddababc7ab62, 0, request, -1 494 253 -1 230 253 -1 194 299 -1 563 299 -1 207 253 -1 527 253 , 2 1 2 1 1 2 1 1, 6, 2 1 2 2 2 1 1 2 2 1 2 1
cgs_4ddababc7ab62, 0, request, -1 230 253 -1 230 253 -1 253 253 -1 477 253 -1 161 299 -1 519 299 , 2 1 2 1 1 2 1 1, 18, 2 1 2 2 2 1 1 2 2 1 2 1
cgs_4ddabda70b63d, 0, 1 2 8 2 2 8 2 2 2 2 2 2, request, -1 460 253 -1 253 253 -1 230 299 -1 483 253 -1 506 299 -1 506 299 -1 184 299 -1 207 299 -1 529 299 , 8 2 8 2 2 1 2 2 1 1 1 8 1 2 2 8 1 2, 144
cgs_4ddabda70b63d, 0, 1 1 2 2 1 1 1, request, -1 460 253 -1 230 253 -1 184 299 -1 483 299 , 1 1 2 2 1, 0
cgs_4dcc9522172c1, 0, request, , 1 2 1 1 2 1, 1 2 2 1 2, 0
cgs_4dda85fb3fe4c, 0, -1 218 427 -1 172 382 -1 251 345 -1 184 322 -1 115 414 -1 529 322 -1 598 345 -1 552 368 -1 598 391 -1 552 414 -1 552 437 -1 207 184 -1 184 115 -1 483 184 -1 506 115 -1 46 253 -1 644 253 -1 69 253 -1 667 253 -1 92 253 -1 621 253 -1 0 299 -1 0 299 -1 690 299 -1 690 299 -1 506 161 -1 207 138 , 416, request, 2 1 15 1 16 15 9 15 12 9 2 8 3 15 16 3 2 16 1 16 4 16 16 4 8 8 2 3 3 2 1 3 3 2 3 3 3 3 15 2 1 1 1 15 8 15 9 15 16 8 3 3 1 2 2 9 9 16 3, 2 9 2 16 16 2 8 3 12 2 1 1 3 1 15 3 16 8 15 9 3 4 9 8 3 2 1 8 3 9 2 4 8 15 3 2 15 3 1 2 15 3 8
cgs_4ddab05ef0b03, 0, -1 460 253 -1 505 253 -1 530 253 -1 509 253 -1 529 299 -1 552 253 -1 552 299 -1 238 253 -1 257 253 -1 201 253 -1 222 253 -1 179 299 -1 153 299 -1 115 276 , 3 4 1 4 3 1 8 2 8 1 2 8 8 2 2 2 3, request, 8 3 1 4 2 1 3 2 3 3 1 3 2 2 1 4 8 2 2 3 3 8 4 4 2 1, 31
cgs_4ddab05ef0b03, 0, -1 184 253 -1 262 253 -1 237 253 -1 207 253 -1 460 253 -1 505 253 -1 530 253 -1 509 253 -1 529 299 -1 552 299 -1 552 253 -1 552 299 -1 156 299 -1 127 299 -1 182 299 , 3 4 1 4 3 1 8 2 8 1 2 8 8 2 2 2 3, request, 8 3 1 4 2 1 3 2 3 3 1 3 2 2 1 4 8 2 2 3 3 8 4 4 2 1, 44
cgs_4ddab05ef0b03, 0, -1 506 253 -1 184 253 -1 245 253 -1 207 253 -1 483 253 -1 537 253 -1 562 276 -1 180 276 -1 575 299 -1 155 299 -1 128 299 -1 598 299 , 3 1 1 1 2 2 2 2 2 2 1 3 8 8 2 3 2 1, request, 1 2 1 1 8 2 1 2 3 2 1 8 1 2 2 1 2 3 2 1 2 1 3 1 3 8 3 2 1 8 8 8, 15
cgs_4ddab2524ce83, 0, 2 2 2 2 1 1 1 2, -1 483 253 -1 207 253 -1 115 299 -1 529 299 , 1 1 1 1 1, request, 0
cgs_4ddab2524ce83, 0, 2 2 2 2 1 1 1 2, , 1 1 1 1 1, request, 0
